Output for: Example 1 more points Pb-203 Bi-204 Bi-206 Au-194 At-207 Po-203

CLSQ2 output creation time: 2015-08-03 12:52:01.402311

 ----- INPUT DATA FROM FILE ----- 

          DATE/TIME        COUNTS        DELTA_T           BGND   SBGND   SIGPCT               CPM      TYPE-FWHM  ENERGY       ID1       ID2  
2015-06-06 00:20:00	    77200	     1.0	   0.00	   0.00	     0.0	  77200.00	              0.0         
2015-06-06 02:00:00	    75200	     1.0	   0.00	   0.00	     0.0	  75200.00	              0.0         
2015-06-06 03:40:00	    73400	     1.0	   0.00	   0.00	     0.0	  73400.00	              0.0         
2015-06-06 05:20:00	    71900	     1.0	   0.00	   0.00	     0.0	  71900.00	              0.0         
2015-06-06 07:00:00	    69600	     1.0	   0.00	   0.00	     0.0	  69600.00	              0.0         
2015-06-06 08:40:00	    67300	     1.0	   0.00	   0.00	     0.0	  67300.00	              0.0         
2015-06-06 10:20:00	    66200	     1.0	   0.00	   0.00	     0.0	  66200.00	              0.0         
2015-06-06 12:00:00	    64400	     1.0	   0.00	   0.00	     0.0	  64400.00	              0.0         
2015-06-06 13:40:00	    63100	     1.0	   0.00	   0.00	     0.0	  63100.00	              0.0         
2015-06-06 15:20:00	    61500	     1.0	   0.00	   0.00	     0.0	  61500.00	              0.0         
2015-06-06 17:00:00	    59600	     1.0	   0.00	   0.00	     0.0	  59600.00	              0.0         
2015-06-06 18:40:00	    57800	     1.0	   0.00	   0.00	     0.0	  57800.00	              0.0         
2015-06-06 20:20:00	    56600	     1.0	   0.00	   0.00	     0.0	  56600.00	              0.0         
2015-06-06 22:00:00	    54900	     1.0	   0.00	   0.00	     0.0	  54900.00	              0.0         
2015-06-06 23:40:00	    53800	     1.0	   0.00	   0.00	     0.0	  53800.00	              0.0         
2015-06-07 01:20:00	    52000	     1.0	   0.00	   0.00	     0.0	  52000.00	              0.0         
2015-06-07 03:00:00	    50900	     1.0	   0.00	   0.00	     0.0	  50900.00	              0.0         
2015-06-07 04:40:00	    50000	     1.0	   0.00	   0.00	     0.0	  50000.00	              0.0         
2015-06-07 06:20:00	    49100	     1.0	   0.00	   0.00	     0.0	  49100.00	              0.0         
2015-06-07 08:00:00	    47700	     1.0	   0.00	   0.00	     0.0	  47700.00	              0.0         
2015-06-07 09:40:00	    46300	     1.0	   0.00	   0.00	     0.0	  46300.00	              0.0         
2015-06-07 11:20:00	    45300	     1.0	   0.00	   0.00	     0.0	  45300.00	              0.0         
2015-06-07 13:00:00	    44400	     1.0	   0.00	   0.00	     0.0	  44400.00	              0.0         
2015-06-07 14:40:00	    42800	     1.0	   0.00	   0.00	     0.0	  42800.00	              0.0         
2015-06-07 16:20:00	    41900	     1.0	   0.00	   0.00	     0.0	  41900.00	              0.0         
2015-06-07 18:00:00	    41200	     1.0	   0.00	   0.00	     0.0	  41200.00	              0.0         
2015-06-07 19:40:00	    39900	     1.0	   0.00	   0.00	     0.0	  39900.00	              0.0         
2015-06-07 21:20:00	    39300	     1.0	   0.00	   0.00	     0.0	  39300.00	              0.0         
2015-06-07 23:00:00	    37900	     1.0	   0.00	   0.00	     0.0	  37900.00	              0.0         
2015-06-08 00:40:00	    37000	     1.0	   0.00	   0.00	     0.0	  37000.00	              0.0         
2015-06-08 02:20:00	    36200	     1.0	   0.00	   0.00	     0.0	  36200.00	              0.0         
2015-06-08 04:00:00	    35400	     1.0	   0.00	   0.00	     0.0	  35400.00	              0.0         
2015-06-08 05:40:00	    34400	     1.0	   0.00	   0.00	     0.0	  34400.00	              0.0         
2015-06-08 07:20:00	    33700	     1.0	   0.00	   0.00	     0.0	  33700.00	              0.0         
2015-06-08 09:00:00	    32700	     1.0	   0.00	   0.00	     0.0	  32700.00	              0.0         
2015-06-08 10:40:00	    32300	     1.0	   0.00	   0.00	     0.0	  32300.00	              0.0         
2015-06-08 12:20:00	    31500	     1.0	   0.00	   0.00	     0.0	  31500.00	              0.0         
2015-06-08 14:00:00	    30400	     1.0	   0.00	   0.00	     0.0	  30400.00	              0.0         
2015-06-08 15:40:00	    29600	     1.0	   0.00	   0.00	     0.0	  29600.00	              0.0         
2015-06-08 17:20:00	    29400	     1.0	   0.00	   0.00	     0.0	  29400.00	              0.0         
2015-06-08 19:00:00	    28800	     1.0	   0.00	   0.00	     0.0	  28800.00	              0.0         
2015-06-08 20:40:00	    27800	     1.0	   0.00	   0.00	     0.0	  27800.00	              0.0         
2015-06-08 22:20:00	    27100	     1.0	   0.00	   0.00	     0.0	  27100.00	              0.0         
2015-06-09 00:00:00	    26700	     1.0	   0.00	   0.00	     0.0	  26700.00	              0.0         
2015-06-09 01:40:00	    26100	     1.0	   0.00	   0.00	     0.0	  26100.00	              0.0         
2015-06-09 03:20:00	    25400	     1.0	   0.00	   0.00	     0.0	  25400.00	              0.0         
2015-06-09 05:00:00	    24700	     1.0	   0.00	   0.00	     0.0	  24700.00	              0.0         
2015-06-09 06:40:00	    24400	     1.0	   0.00	   0.00	     0.0	  24400.00	              0.0         
2015-06-09 08:20:00	    23800	     1.0	   0.00	   0.00	     0.0	  23800.00	              0.0         
2015-06-09 10:00:00	    23000	     1.0	   0.00	   0.00	     0.0	  23000.00	              0.0         
2015-06-09 11:40:00	    22600	     1.0	   0.00	   0.00	     0.0	  22600.00	              0.0         
2015-06-09 13:20:00	    22300	     1.0	   0.00	   0.00	     0.0	  22300.00	              0.0         
2015-06-09 15:00:00	    21600	     1.0	   0.00	   0.00	     0.0	  21600.00	              0.0         
2015-06-09 16:40:00	    21300	     1.0	   0.00	   0.00	     0.0	  21300.00	              0.0         
2015-06-09 18:20:00	    20700	     1.0	   0.00	   0.00	     0.0	  20700.00	              0.0         
2015-06-09 20:00:00	    20100	     1.0	   0.00	   0.00	     0.0	  20100.00	              0.0         
2015-06-09 21:40:00	    19900	     1.0	   0.00	   0.00	     0.0	  19900.00	              0.0         
2015-06-09 23:20:00	    19500	     1.0	   0.00	   0.00	     0.0	  19500.00	              0.0         
2015-06-10 01:00:00	    18800	     1.0	   0.00	   0.00	     0.0	  18800.00	              0.0         
2015-06-10 02:40:00	    18500	     1.0	   0.00	   0.00	     0.0	  18500.00	              0.0         
2015-06-10 04:20:00	    18100	     1.0	   0.00	   0.00	     0.0	  18100.00	              0.0         
2015-06-10 06:00:00	    17900	     1.0	   0.00	   0.00	     0.0	  17900.00	              0.0         
2015-06-10 07:40:00	    17300	     1.0	   0.00	   0.00	     0.0	  17300.00	              0.0         
2015-06-10 09:20:00	    16900	     1.0	   0.00	   0.00	     0.0	  16900.00	              0.0         
2015-06-10 11:00:00	    16500	     1.0	   0.00	   0.00	     0.0	  16500.00	              0.0         
2015-06-10 12:40:00	    16300	     1.0	   0.00	   0.00	     0.0	  16300.00	              0.0         
2015-06-10 14:20:00	    15800	     1.0	   0.00	   0.00	     0.0	  15800.00	              0.0         
2015-06-10 16:00:00	    15700	     1.0	   0.00	   0.00	     0.0	  15700.00	              0.0         
2015-06-10 17:40:00	    15300	     1.0	   0.00	   0.00	     0.0	  15300.00	              0.0         
2015-06-10 19:20:00	    15000	     1.0	   0.00	   0.00	     0.0	  15000.00	              0.0         
2015-06-10 21:00:00	    14500	     1.0	   0.00	   0.00	     0.0	  14500.00	              0.0         
2015-06-10 22:40:00	    14400	     1.0	   0.00	   0.00	     0.0	  14400.00	              0.0         
2015-06-11 00:20:00	    13900	     1.0	   0.00	   0.00	     0.0	  13900.00	              0.0         
2015-06-11 02:00:00	    13700	     1.0	   0.00	   0.00	     0.0	  13700.00	              0.0         
2015-06-11 03:40:00	    13400	     1.0	   0.00	   0.00	     0.0	  13400.00	              0.0         
2015-06-11 05:20:00	    13200	     1.0	   0.00	   0.00	     0.0	  13200.00	              0.0         
2015-06-11 07:00:00	    12900	     1.0	   0.00	   0.00	     0.0	  12900.00	              0.0         
2015-06-11 08:40:00	    12600	     1.0	   0.00	   0.00	     0.0	  12600.00	              0.0         
2015-06-11 10:20:00	    12300	     1.0	   0.00	   0.00	     0.0	  12300.00	              0.0         
2015-06-11 12:00:00	    12200	     1.0	   0.00	   0.00	     0.0	  12200.00	              0.0         
2015-06-11 13:40:00	    11900	     1.0	   0.00	   0.00	     0.0	  11900.00	              0.0         
2015-06-11 15:20:00	    11700	     1.0	   0.00	   0.00	     0.0	  11700.00	              0.0         
2015-06-11 17:00:00	    11400	     1.0	   0.00	   0.00	     0.0	  11400.00	              0.0         
2015-06-11 18:40:00	    11200	     1.0	   0.00	   0.00	     0.0	  11200.00	              0.0         
2015-06-11 20:20:00	    10900	     1.0	   0.00	   0.00	     0.0	  10900.00	              0.0         
2015-06-11 22:00:00	    10800	     1.0	   0.00	   0.00	     0.0	  10800.00	              0.0         
2015-06-11 23:40:00	    10600	     1.0	   0.00	   0.00	     0.0	  10600.00	              0.0         
2015-06-12 01:20:00	    10400	     1.0	   0.00	   0.00	     0.0	  10400.00	              0.0         
2015-06-12 03:00:00	    10100	     1.0	   0.00	   0.00	     0.0	  10100.00	              0.0         
2015-06-12 04:40:00	     9790	     1.0	   0.00	   0.00	     0.0	   9790.00	              0.0         
2015-06-12 06:20:00	     9660	     1.0	   0.00	   0.00	     0.0	   9660.00	              0.0         
2015-06-12 08:00:00	     9450	     1.0	   0.00	   0.00	     0.0	   9450.00	              0.0         
2015-06-12 09:40:00	     9380	     1.0	   0.00	   0.00	     0.0	   9380.00	              0.0         
2015-06-12 11:20:00	     9140	     1.0	   0.00	   0.00	     0.0	   9140.00	              0.0         
2015-06-12 13:00:00	     8880	     1.0	   0.00	   0.00	     0.0	   8880.00	              0.0         
2015-06-12 14:40:00	     8710	     1.0	   0.00	   0.00	     0.0	   8710.00	              0.0         
2015-06-12 16:20:00	     8700	     1.0	   0.00	   0.00	     0.0	   8700.00	              0.0         
2015-06-12 18:00:00	     8470	     1.0	   0.00	   0.00	     0.0	   8470.00	              0.0         
2015-06-12 19:40:00	     8310	     1.0	   0.00	   0.00	     0.0	   8310.00	              0.0         
2015-06-12 21:20:00	     8080	     1.0	   0.00	   0.00	     0.0	   8080.00	              0.0         
2015-06-12 23:00:00	     7910	     1.0	   0.00	   0.00	     0.0	   7910.00	              0.0         
2015-06-13 00:40:00	     7770	     1.0	   0.00	   0.00	     0.0	   7770.00	              0.0         
2015-06-13 02:20:00	     7680	     1.0	   0.00	   0.00	     0.0	   7680.00	              0.0         
2015-06-13 04:00:00	     7520	     1.0	   0.00	   0.00	     0.0	   7520.00	              0.0         
2015-06-13 05:40:00	     7450	     1.0	   0.00	   0.00	     0.0	   7450.00	              0.0         
2015-06-13 07:20:00	     7330	     1.0	   0.00	   0.00	     0.0	   7330.00	              0.0         
2015-06-13 09:00:00	     7110	     1.0	   0.00	   0.00	     0.0	   7110.00	              0.0         
2015-06-13 10:40:00	     6980	     1.0	   0.00	   0.00	     0.0	   6980.00	              0.0         
2015-06-13 12:20:00	     6860	     1.0	   0.00	   0.00	     0.0	   6860.00	              0.0         
2015-06-13 14:00:00	     6710	     1.0	   0.00	   0.00	     0.0	   6710.00	              0.0         
2015-06-13 15:40:00	     6680	     1.0	   0.00	   0.00	     0.0	   6680.00	              0.0         
2015-06-13 17:20:00	     6480	     1.0	   0.00	   0.00	     0.0	   6480.00	              0.0         
2015-06-13 19:00:00	     6370	     1.0	   0.00	   0.00	     0.0	   6370.00	              0.0         
2015-06-13 20:40:00	     6290	     1.0	   0.00	   0.00	     0.0	   6290.00	              0.0         
2015-06-13 22:20:00	     6250	     1.0	   0.00	   0.00	     0.0	   6250.00	              0.0         
